"","GSM1371025","GSM1371026","GSM1371027","GSM1371028","GSM1371029","GSM1371030","GSM1371031","GSM1371032","GSM1371033","GSM1371034"
"FUNDC2",11.651760164589,11.6154012891652,11.7445121835268,11.7292440637466,10.4569281167037,10.4152982803754,11.3619113083894,11.4007432291339,11.4890980143207,11.5322707768498
"CENPBD1P1",9.29204477761953,9.26501249624262,9.3313501805591,9.3168293055417,8.07732067194847,8.021990350572,9.3372856944593,9.43954735988009,9.61330911605396,9.48279244774419
"C11orf95",11.8818191102376,11.7746519201352,11.8518282360567,11.848575810812,10.7394653504494,10.7465639087537,12.2417571802648,12.3265074228197,12.1670757798492,12.249593098737
"SMARCD2",8.65787502398746,8.70443368853881,8.70601261185634,8.76195973553169,10.2367647397503,10.2121157296534,7.84473519460885,8.01235477643189,8.2353450104789,7.90809509653345
"SMARCD3",8.64916341357927,8.67133729890757,8.61466126186844,8.69122876709087,6.14619091304244,6.43331757983393,9.34754112744575,9.51076937813583,9.50520673279846,9.50480908864842
"SMARCE1",7.49777199620257,7.51592506635322,7.52074831048882,7.44710249058064,5.87232881087551,5.93633929783017,8.10423018044755,8.11935456548927,8.27119622877551,8.13428343257724
"SMPD1",7.17572108578029,7.21344524577344,7.15447281876599,7.31551817383765,6.54822946645571,6.37705968216502,7.57353483270807,7.68495138523646,7.77247046163261,7.6828809701484
"SNAP25",6.47895095251591,6.28942506108206,6.90503906602357,6.7710243936108,4.79937909250974,4.55761146681082,9.56968907840828,9.63785656783866,10.0465657351435,9.96758667079499
"SNAPC3",6.94075235095476,6.86385021127973,6.91425959042009,7.05011891544436,5.71477425293939,5.95893374703448,7.53809640862401,7.53589501422774,7.5547580940227,7.26002273229144
"SNCA",6.3507815152939,6.26127812199306,6.41307107234561,6.20236424693646,4.89788038447292,3.88330170949836,6.90950921205612,7.17078504539421,7.51651125821158,7.43954143952038
"SNRPE",8.23515610193828,8.29582173255961,8.53306810216589,8.46217067390191,7.0315970754567,7.08830794267733,7.77596725301937,8.02018469855886,7.91698801807293,8.04249980294082
"BNIP3",8.16178536715497,8.17307589746423,8.19580537080956,8.22968586972422,9.56811786844351,9.59751577467758,8.44602242264753,8.61741996884495,9.71901173602109,9.63039237011904
"SNX1",9.33724599249896,9.40790888372731,9.4985586105514,9.52136426863267,8.20797213949932,8.25452097366213,9.08612069099443,9.15121875420723,9.29726496799546,9.13998093482462
"SOAT1",9.83195695819207,9.89086796273792,9.8577129468549,9.8920565584329,7.51443054195009,7.6394112805103,9.73629652855108,9.90249524267535,9.84293464452007,9.82198399351928
"BNIP3L",12.1194459625184,12.0003577283345,12.1473395140264,12.1471648485984,10.9750370506643,11.0898208851509,12.097634265389,12.0562833950249,12.4206411749905,12.4151282045617
"SORD",8.43707248428349,8.35053286301027,8.59646622274098,8.49164908445719,6.5754102239576,6.72067076864977,7.95789168280961,8.02291174764722,7.86776935664219,7.70687377229228
"SORL1",8.97861930761831,8.92457006846193,9.16373944216941,9.15468551741333,10.4444244924488,10.4656826778266,7.81717019069738,7.83693692081724,7.83456250042825,7.85037052653848
"SOS1",6.42171878874721,6.37223798859578,6.54194361592793,6.68650944271146,6.0217392467249,5.83967462036527,6.87673463365533,7.28160326126523,6.99836098604039,6.89989937889289
"SOS2",9.04592324169238,9.11649155071077,9.0522432928414,9.0257613920522,7.2750382216072,7.47437482442116,9.63031776319275,9.51383232245304,9.71574889778878,9.52853810968083
"SOX1",11.7367286895897,11.8534559991742,11.838200084806,11.8572073149253,4.58550613882527,3.96645779126314,12.0340709597055,11.9673236900411,12.0301473595723,11.9465115328149
"SOX3",9.91550741608422,9.99601667482194,10.1279036686265,10.1244501695011,7.07084670222799,7.0172432057563,10.6608018509085,10.672760949977,10.9130986086401,10.8185413017887
"SOX4",11.8827707007055,11.7823913293473,11.8550992695792,11.8730799491519,11.1193194283631,11.0840085433912,12.7670858862795,12.8155965688057,12.8894148286769,13.0583736271932
"BOK",7.52110998405191,7.80080522705611,7.47514479813526,7.67688874676934,7.93312830742981,7.97899350839689,6.69925512761362,6.7835489663429,6.72804399694372,6.95432107797457
"SOX5",10.7232561229143,10.7497015858507,10.8579231832425,10.879530324005,6.12234379053341,6.35222446048879,10.9306484149738,11.0024894152049,11.0777162119626,11.0639169200661
"SOX9",11.6089977384074,11.6565471958375,11.7458044201799,11.795940276711,8.84874889007649,8.86697790838082,12.5614101836548,12.6143697130829,12.6192008007207,12.6035715366633
"SOX11",13.0401877423689,13.0554315259524,13.0422543953566,13.0032565860997,11.2908917943302,11.3792384451058,13.4296469364315,13.4972192018958,13.3895613925816,13.4140534863921
"SOX15",7.58890913151923,7.46710085492174,7.3939470441653,7.31348381922174,8.85916106404262,8.87798863287098,6.8703368548331,6.62776669782237,7.14335606909917,6.92317711083511
"SOX12",7.35949278591489,7.47950364190753,7.64641140646569,7.50435041023963,6.33470718203819,6.61146291708351,7.41664380351439,7.65865189999477,7.56894178453225,7.73228227753064
"DST",3.52152956223716,3.62720801489119,4.00484021335145,3.28050520374055,4.42243479266446,4.4935642971639,3.19586774868567,3.24467675416964,3.13890918658111,3.37545888783109
"SPAG1",6.2808355218582,5.8866676897011,6.29159379284178,6.14218463883343,4.80304867269332,4.48281294811615,6.18536562868962,6.18343625849786,6.10750257095657,5.88533960421076
"SPARC",10.8188645773648,10.7136436941343,10.5567291378367,10.5171463790416,8.70590889519834,8.56445288469361,9.98666290179678,10.005381956494,10.038045214849,10.013942200022
"SPINT1",6.70998155286109,6.54846571017397,6.57224742245041,6.37368463165248,8.64635581901243,8.74999064362381,5.98922773450389,5.69273715557671,5.87646786667322,5.8291659880117
"SPOCK1",9.71004145542987,9.60387969383062,9.65421204405166,9.71278239544387,7.73478914740695,7.62562941086395,9.68348195776883,9.71934682298636,10.0971299861743,10.0592199581559
"SPP1",10.8799649350125,10.8042534431112,10.1031438762136,10.1039323495355,8.7823321045838,8.78399086410221,6.41628547110745,6.53342862702955,6.99850663867088,6.96310989303155
"SPRR3",6.01969502154144,5.92950331466292,6.30706060988245,6.58072431756901,4.86858222740279,4.7598596927737,4.88782633203749,4.7984460865188,4.34364863221599,4.6155763522561
"SQLE",8.22462754103788,8.20053796155715,8.13758537389589,8.15363155250545,6.54039449105786,6.3012383142909,8.31377285752619,8.33802336035211,8.31727087242245,8.14453913720436
"SRI",8.71006993468098,8.63792310927484,8.76813041593268,8.81791994980653,7.67745821976849,7.71366439824301,8.79586809341339,8.79788772603777,8.91762191104368,8.85677478556198
"SRY",9.042442647844,9.13292028556989,9.37580698632377,9.41656395415881,7.77604631384229,7.58872295044027,9.0879250209829,9.19568640189482,8.85916106404262,8.87594932637899
"SSBP1",8.02640148997432,8.14181370321065,8.00427838547751,7.93851639556212,8.27966985255981,8.39625003497969,7.20494449904113,7.21937441026274,6.92986540715346,7.08037456544092
"ITPRID2",9.47972264003585,9.38519440132191,9.42721668855272,9.39435320469834,5.88068225614926,6.49965237751913,9.357727249254,9.15738140075795,9.0029829228882,8.86916942936681
"SST",4.58052065712474,4.71408841643581,4.87589088605163,4.71676741663093,4.85265460155799,5.00951031922369,7.00064032989778,6.78009852353718,8.06333781566689,8.16462122636817
"SSTR1",3.32986708793808,2.88452261262303,3.11786163670896,2.88452261262303,4.0216375361472,4.10982269026916,3.41121676782995,3.91202309154901,5.26242439047114,5.2426930040347
"DENND2B",10.4115800173196,10.3387176906934,10.4746959169791,10.5127157631448,8.67904007389761,8.62437002764422,9.43032947331288,9.50276321763304,9.41823146652679,9.43532873084042
"ST14",4.36705199773757,4.86677018907693,4.45037142134009,4.75834354696068,5.65836053634519,5.0354572633868,3.93557597176841,3.70085738888123,3.70477732292704,3.5197699700966
"STAT6",8.70215516458717,8.90666928592678,8.79040489317683,8.69735892265933,9.64007404547632,9.53005316007795,8.10223021353405,8.32586043554597,8.08019877875237,8.05301240861468
"ZFP36L2",7.16570787129695,7.19728330021476,7.17247291171445,7.41823614969434,8.9001055921902,8.82939498926017,6.45869476877541,6.51841202130973,6.70678615024475,6.76261045147212
"STC1",8.78894256754505,8.82067324231707,8.75345931879245,8.73430831831259,8.84729879915569,8.76112598879948,6.96994837953967,7.07108930775655,7.61376571576284,7.70823561520758
"HSPA13",11.0835491142681,11.14467004025,11.0402820506716,11.0428402796848,9.77748936957921,9.84181790027752,11.3093373530291,11.1384909284873,11.3672742091884,11.2514274644542
"AURKC",7.35679324959222,7.08556487276377,7.33278189779536,7.46158439428025,8.67396037611254,8.70194183234496,6.93804853696303,6.64851728622983,6.91313059989366,6.73040420519982
"STX3",9.33246423967928,9.33636047417862,9.35220347370728,9.28488303027223,10.7736105148423,10.7481465972172,8.51095696285973,8.65123461645699,8.42258167181697,8.46412459472237
"STXBP1",10.4950107225686,10.523601760983,10.5137102501217,10.4818389626527,10.120477197619,10.1017894758636,11.2564326188074,11.3158596549155,11.5361785796387,11.4992171215808
"SULT1C2",6.74533958957346,6.78524380250216,7.10011697336593,7.15663616981619,6.87158009679554,6.95331119935115,5.34003925007302,5.2256012692636,4.65919367763582,5.23351415959023
"BST1",6.7432762184778,6.65866737849176,6.53577646350015,6.58840602495476,5.33778562855525,5.34601337195521,4.88278149655875,5.12455584227262,5.38470239844694,5.28666259744533
"BST2",8.34814987185971,8.31196977482258,8.78193941193149,8.81374782079661,10.2904263874241,10.2275427056306,6.26640211084117,6.66001910582491,6.86874203893367,6.79317139911714
"SVIL",10.2510779338943,10.3159190465626,10.3236362648881,10.3321457126378,7.48305887647268,7.489145111101,9.88993298828395,9.91313775050416,9.81385389308914,9.71950520704852
"BTC",4.42476341792461,4.46473968807648,4.53925328967671,4.4787238886007,2.95063864698372,3.29759593216404,3.80154198367871,3.77585036502496,3.33845815265784,3.58752405823874
